venue,date,time,interested,sold_out,title,desc,url
"Concert Hall, Sydney Opera House",Fri 16 May,11:00am,No,No,Stephen Hough performs Brahms,"Passions flare and fates collide in this concert of palpable emotion, with Brahms’ fiery Piano Concerto No.1, performed by Sir Stephen Hough and the Sydney Symphony, paired with Prokofiev's intoxicating Romeo and Juliet and the world premiere of LiFT by Australian composer Iain Grandage. When you experience the stormy opening you’ll understand why this piece is considered one of the great piano concertos – but keep listening for the gorgeous slow movement, before it sweeps you into its vibrant finale. Prokofiev’s Romeo and Juliet vividly realises the humour, tenderness and, of course, tragedy of this classic tale. Montagues and Capulets is iconic, and a great gateway into Prokofiev's best-loved piece.",https://www.sydneysymphony.com/concerts/stephen-hough-performs-brahms-2025
"Concert Hall, Sydney Opera House",Sat 17 May,7:00pm,No,No,Stephen Hough performs Brahms,"Passions flare and fates collide in this concert of palpable emotion, with Brahms’ fiery Piano Concerto No.1, performed by Sir Stephen Hough and the Sydney Symphony, paired with Prokofiev's intoxicating Romeo and Juliet and the world premiere of LiFT by Australian composer Iain Grandage. When you experience the stormy opening you’ll understand why this piece is considered one of the great piano concertos – but keep listening for the gorgeous slow movement, before it sweeps you into its vibrant finale. Prokofiev’s Romeo and Juliet vividly realises the humour, tenderness and, of course, tragedy of this classic tale. Montagues and Capulets is iconic, and a great gateway into Prokofiev's best-loved piece.",https://www.sydneysymphony.com/concerts/stephen-hough-performs-brahms-2025
"Concert Hall, Sydney Opera House",Sun 18 May,2:00pm,No,No,Stephen Hough performs Brahms,"Passions flare and fates collide in this concert of palpable emotion, with Brahms’ fiery Piano Concerto No.1, performed by Sir Stephen Hough and the Sydney Symphony, paired with Prokofiev's intoxicating Romeo and Juliet and the world premiere of LiFT by Australian composer Iain Grandage. When you experience the stormy opening you’ll understand why this piece is considered one of the great piano concertos – but keep listening for the gorgeous slow movement, before it sweeps you into its vibrant finale. Prokofiev’s Romeo and Juliet vividly realises the humour, tenderness and, of course, tragedy of this classic tale. Montagues and Capulets is iconic, and a great gateway into Prokofiev's best-loved piece.",https://www.sydneysymphony.com/concerts/stephen-hough-performs-brahms-2025
City Recital Hall,Thu 22 May,7:00pm,No,No,Stirring Strings in the City,"String instruments are capable of so much, from lush, sweeping crescendos to urgent, driving rhythms. Experience the full expressive potential of these beloved instruments as the strings of the Sydney Symphony Orchestra take centre stage at the City Recital Hall. Sometimes called her ‘Ninth Symphony’, her Concerto for String Orchestra ‘crackles with energy’ (BBC Music Magazine), with a haunting slow movement at its centre. Dvořák’s Serenade is deeply heartfelt and lyrical. Written in just twelve days, its five short movements overflow with exquisite melodies and rich textures. It’s not hard to see why it stands among his most popular and most frequently performed works. Josef Suk was a student of Dvořák’s, a fierce advocate of his music – and later became his son-in-law. Based on a 12th century hymn, this ode to his homeland is touching and full of longing.",https://www.sydneysymphony.com/concerts/stirring-strings-in-the-city
"Concert Hall, Sydney Opera House",Wed 04 June,8:00pm,No,No,Stephen Hough performs Mendelssohn,"Sir Stephen Hough applies his considerable talents to Mendelssohn’s Piano Concerto No.1, together with Sir Donald Runnicles, in this concert that takes you deep into the heart of the Romantic era. In this concert he applies his considerable talents to Mendelssohn’s Piano Concerto No.1: arresting and delicate all at once, this sparkling piece will captivate from the start, with some moments that leave you breathless and others full of rhythmic delight. Principal Guest Conductor Donald Runnicles is another frequent collaborator and old friend – not just of the Orchestra’s but of Hough’s as well, making them the perfect pair to lead this adventure to the heart of the Romantic era. Mendelssohn’s The Hebrides overture sets the tone for this immersive concert. Full of light and shade, it will transport you to the rugged coastline of Scotland. Brahms’ Third Symphony was written at the height of his powers, launching with a brass salvo before setting off into a kaleidoscope of orchestral colours. Runnicles is widely celebrated for the ‘superb flow, balance and emphasis’ (Sydney Morning Herald) that he brings to Brahms’ symphonies, and also for his advocacy of the works of German composer Detlev Glanert, whose Hidden Image was written as a partner to Brahms’ Third. Runnicles led its world premiere in June 2024, and here gives its first Australian performances. Discover the incredible places Romantic music can take you with this hugely entertaining concert.",https://www.sydneysymphony.com/concerts/stephen-hough-performs-mendelssohn
"Concert Hall, Sydney Opera House",Thu 05 June,1:30pm,No,No,Stephen Hough performs Mendelssohn,"Sir Stephen Hough applies his considerable talents to Mendelssohn’s Piano Concerto No.1, together with Sir Donald Runnicles, in this concert that takes you deep into the heart of the Romantic era. In this concert he applies his considerable talents to Mendelssohn’s Piano Concerto No.1: arresting and delicate all at once, this sparkling piece will captivate from the start, with some moments that leave you breathless and others full of rhythmic delight. Principal Guest Conductor Donald Runnicles is another frequent collaborator and old friend – not just of the Orchestra’s but of Hough’s as well, making them the perfect pair to lead this adventure to the heart of the Romantic era. Mendelssohn’s The Hebrides overture sets the tone for this immersive concert. Full of light and shade, it will transport you to the rugged coastline of Scotland. Brahms’ Third Symphony was written at the height of his powers, launching with a brass salvo before setting off into a kaleidoscope of orchestral colours. Runnicles is widely celebrated for the ‘superb flow, balance and emphasis’ (Sydney Morning Herald) that he brings to Brahms’ symphonies, and also for his advocacy of the works of German composer Detlev Glanert, whose Hidden Image was written as a partner to Brahms’ Third. Runnicles led its world premiere in June 2024, and here gives its first Australian performances. Discover the incredible places Romantic music can take you with this hugely entertaining concert.",https://www.sydneysymphony.com/concerts/stephen-hough-performs-mendelssohn
"Concert Hall, Sydney Opera House",Fri 06 June,8:00pm,No,No,Stephen Hough performs Mendelssohn,"Sir Stephen Hough applies his considerable talents to Mendelssohn’s Piano Concerto No.1, together with Sir Donald Runnicles, in this concert that takes you deep into the heart of the Romantic era. In this concert he applies his considerable talents to Mendelssohn’s Piano Concerto No.1: arresting and delicate all at once, this sparkling piece will captivate from the start, with some moments that leave you breathless and others full of rhythmic delight. Principal Guest Conductor Donald Runnicles is another frequent collaborator and old friend – not just of the Orchestra’s but of Hough’s as well, making them the perfect pair to lead this adventure to the heart of the Romantic era. Mendelssohn’s The Hebrides overture sets the tone for this immersive concert. Full of light and shade, it will transport you to the rugged coastline of Scotland. Brahms’ Third Symphony was written at the height of his powers, launching with a brass salvo before setting off into a kaleidoscope of orchestral colours. Runnicles is widely celebrated for the ‘superb flow, balance and emphasis’ (Sydney Morning Herald) that he brings to Brahms’ symphonies, and also for his advocacy of the works of German composer Detlev Glanert, whose Hidden Image was written as a partner to Brahms’ Third. Runnicles led its world premiere in June 2024, and here gives its first Australian performances. Discover the incredible places Romantic music can take you with this hugely entertaining concert.",https://www.sydneysymphony.com/concerts/stephen-hough-performs-mendelssohn
"Concert Hall, Sydney Opera House",Sat 07 June,8:00pm,No,No,Stephen Hough performs Mendelssohn,"Sir Stephen Hough applies his considerable talents to Mendelssohn’s Piano Concerto No.1, together with Sir Donald Runnicles, in this concert that takes you deep into the heart of the Romantic era. In this concert he applies his considerable talents to Mendelssohn’s Piano Concerto No.1: arresting and delicate all at once, this sparkling piece will captivate from the start, with some moments that leave you breathless and others full of rhythmic delight. Principal Guest Conductor Donald Runnicles is another frequent collaborator and old friend – not just of the Orchestra’s but of Hough’s as well, making them the perfect pair to lead this adventure to the heart of the Romantic era. Mendelssohn’s The Hebrides overture sets the tone for this immersive concert. Full of light and shade, it will transport you to the rugged coastline of Scotland. Brahms’ Third Symphony was written at the height of his powers, launching with a brass salvo before setting off into a kaleidoscope of orchestral colours. Runnicles is widely celebrated for the ‘superb flow, balance and emphasis’ (Sydney Morning Herald) that he brings to Brahms’ symphonies, and also for his advocacy of the works of German composer Detlev Glanert, whose Hidden Image was written as a partner to Brahms’ Third. Runnicles led its world premiere in June 2024, and here gives its first Australian performances. Discover the incredible places Romantic music can take you with this hugely entertaining concert.",https://www.sydneysymphony.com/concerts/stephen-hough-performs-mendelssohn
"Concert Hall, Sydney Opera House",Fri 13 June,7:00pm,No,No,Donald Runnicles conducts Strauss & Beethoven,"Embark on an epic hero’s quest with Principal Guest Conductor Sir Donald Runnicles in this concert of myth and fantasy. Cinematic in scale, with an orchestra to match, you’ll be on the edge of your seat for the whole ride. Strauss pushes the orchestra to its limits in volume and virtuosity, and the exquisite solo violin part is one of the most demanding and extraordinary in all of music. Based on the famous fairytale, Humperdinck’s Hansel and Gretel conjures an enchanting world of forests and witches, the music rivalling the plot for drama and adventure. Following its American premiere in 1905 The New York Times described it as ‘an achievement of the highest talent and skill,’ and its charms have not diminished since. Opening the concert with Beethoven’s vibrant and energetic Overture from The Creatures of Prometheus, Donald Runnicles will bring his decades of experience conducting at the world’s leading opera houses to bring these gripping stories to life.",https://www.sydneysymphony.com/concerts/donald-runnicles-conducts-strauss-beethoven
"Concert Hall, Sydney Opera House",Sat 14 June,2:00pm,No,No,Donald Runnicles conducts Strauss & Beethoven,"Embark on an epic hero’s quest with Principal Guest Conductor Sir Donald Runnicles in this concert of myth and fantasy. Cinematic in scale, with an orchestra to match, you’ll be on the edge of your seat for the whole ride. Strauss pushes the orchestra to its limits in volume and virtuosity, and the exquisite solo violin part is one of the most demanding and extraordinary in all of music. Based on the famous fairytale, Humperdinck’s Hansel and Gretel conjures an enchanting world of forests and witches, the music rivalling the plot for drama and adventure. Following its American premiere in 1905 The New York Times described it as ‘an achievement of the highest talent and skill,’ and its charms have not diminished since. Opening the concert with Beethoven’s vibrant and energetic Overture from The Creatures of Prometheus, Donald Runnicles will bring his decades of experience conducting at the world’s leading opera houses to bring these gripping stories to life.",https://www.sydneysymphony.com/concerts/donald-runnicles-conducts-strauss-beethoven
"Concert Hall, Sydney Opera House",Wed 18 June,7:00pm,No,No,Lang Lang and the Sydney Symphony,"Dive into the swirling colour of Saint-Saëns with global sensation Lang Lang, and the Sydney Symphony performing some of the greatest Romantic pieces ever written. Don’t miss out on a ticket to see this superstar in his only performance with orchestra in Sydney. Lang Lang has chosen this piece for a reason: it’s an exhilarating journey from melancholy and moving to light and playful, from its dramatic opening to its wildly passionate finale. It's captivating to the final note.  Before Lang Lang joins in thrilling fashion, the Sydney Symphony shines in Debussy’s La Mer, which lures you out to sea across three shimmering movements. This music is filled with the composer’s trademark intricate and flexible rhythms, with an all-consuming fluidity that carries you like a tide. Feel the invigorating wave of sound crash over you as the brass chords ring out in the finale. Boulanger’s D’un Matin de printemps vividly conjures the image of a fresh spring morning. In a matter of minutes, you’ll experience the rich soundscapes that cemented her legacy in 20th century music. Led by our Conductor in Residence Benjamin Northey, secure your seat for this unforgettable night featuring iconic French music and a global phenomenon.",https://www.sydneysymphony.com/concerts/lang-lang-sydney-symphony-orchestra-2025
"Utzon Room, Sydney Opera House",Fri 20 June,6:00pm,No,No,Ravel & Debussy,"The harp is an instrument of extraordinary and distinctive musical colour. From one delicately plucked string to cascading sounds that emulate an entire orchestra, it is capable of magic. And you can experience that magic as conjured by the French Impressionists in this spellbinding concert in the Utzon Room. Ravel’s Introduction and Allegro was commissioned by a harp manufacturer to show off its instrument – and it does just that! This is quintessential Ravel, graceful and sensual at the outset before the harp takes centre stage in hypnotic exchanges with the other instruments. Another masterpiece in miniature, Debussy’s Sonata for Flute, Viola and Harp distills all of his trademarks – a swirling, perfumed atmosphere, ever-changing harmonies and exquisite musical colours – into fifteen sublime minutes.",https://www.sydneysymphony.com/concerts/ravel-debussy-2025
"Concert Hall, Sydney Opera House",Fri 20 June,7:00pm,No,No,Signature Choir & the Sydney Symphony,"Be inspired by the spirit of the ocean in this joyous, uplifting concert that combines traditional and contemporary Pacific sounds and an 80-person choir with the power of the Sydney Symphony Orchestra, live at the Sydney Opera House. Mana Moana is a community-driven project that celebrates the people of our Pacific region, creating a mesmerising concert experience through music, storytelling and language. Energetic, unique and emotional, hear the beauty and richness of the unique languages of several Pacific nations. The words mana and moana are shared across many Pasifika languages. Mana meaning sacred, spirit, prestige, power; and moana meaning the ocean, or a body of water. Just as the islands of the region are connected via the sea, Mana Moana highlights the connectedness of our Pasifika nations and celebrates the proud and rich cultures that call this corner of the world home.",https://www.sydneysymphony.com/concerts/signature-choir-sydney-symphony
"Utzon Room, Sydney Opera House",Sat 21 June,6:00pm,No,No,Ravel & Debussy,"The harp is an instrument of extraordinary and distinctive musical colour. From one delicately plucked string to cascading sounds that emulate an entire orchestra, it is capable of magic. And you can experience that magic as conjured by the French Impressionists in this spellbinding concert in the Utzon Room. Ravel’s Introduction and Allegro was commissioned by a harp manufacturer to show off its instrument – and it does just that! This is quintessential Ravel, graceful and sensual at the outset before the harp takes centre stage in hypnotic exchanges with the other instruments. Another masterpiece in miniature, Debussy’s Sonata for Flute, Viola and Harp distills all of his trademarks – a swirling, perfumed atmosphere, ever-changing harmonies and exquisite musical colours – into fifteen sublime minutes.",https://www.sydneysymphony.com/concerts/ravel-debussy-2025
"Concert Hall, Sydney Opera House",Sat 21 June,7:00pm,No,No,Signature Choir & the Sydney Symphony,"Be inspired by the spirit of the ocean in this joyous, uplifting concert that combines traditional and contemporary Pacific sounds and an 80-person choir with the power of the Sydney Symphony Orchestra, live at the Sydney Opera House. Mana Moana is a community-driven project that celebrates the people of our Pacific region, creating a mesmerising concert experience through music, storytelling and language. Energetic, unique and emotional, hear the beauty and richness of the unique languages of several Pacific nations. The words mana and moana are shared across many Pasifika languages. Mana meaning sacred, spirit, prestige, power; and moana meaning the ocean, or a body of water. Just as the islands of the region are connected via the sea, Mana Moana highlights the connectedness of our Pasifika nations and celebrates the proud and rich cultures that call this corner of the world home.",https://www.sydneysymphony.com/concerts/signature-choir-sydney-symphony
"Concert Hall, Sydney Opera House",Sun 22 June,2:00pm,No,No,Lang Lang in Recital,"Lang Lang is a global phenomenon. He has performed for presidents, monarchs and on stage at the Grammy Awards, and now returns to Sydney for this very special recital. Opening with one of Fauré’s most popular works, the Pavane, he sets the scene for a concert full of feeling. Kreisleriana is one of Schumann’s most intricate works. Moody and passionate, it reveals the composer’s brilliant ability to capture the complexity of human emotion, and demands a great deal from the performer, so it’s thrilling to witness. Chopin’s energetic Mazurkas allow Lang Lang to really showcase his versatility. Each piece has a different mood and character, demonstrating the Romantic master’s inexhaustible gift for composing wonderful melodies. The combination of Chopin’s innovation with Lang Lang’s interpretation will make for an incredible experience. Don’t miss one of today's most entertaining and acclaimed pianists performing in recital in the iconic Sydney Opera House Concert Hall.",https://www.sydneysymphony.com/concerts/lang-lang-in-recital-2025
"Concert Hall, Sydney Opera House",Fri 27 June,11:00am,No,No,Bernstein & Korngold,"Full of gorgeous strings, brilliant brass and the irrepressible energy of mid-century America, this concert brings together three iconic composers – and the world premiere of Fanfare for Solidarity by Australian composer Bree van Reyk – for one rollicking good time. Australian violinist Christian Li became the youngest winner in the history of the Yehudi Menuhin International Competition for Young Violinists at age ten, and the youngest artist ever signed to Decca Classics two years later. Still only 17, he brings his ‘staggering virtuosity’ (BBC Music Magazine) to Korngold’s Violin Concerto, full of stirring melodies that draw on the composer’s scores for the Silver Screen. It’s the perfect companion to Bernstein’s thrilling Symphonic Dances from West Side Story, and the infectious Latin feel of Gershwin’s Cuban Overture. This is music that will leap off the stage and fill your heart.",https://www.sydneysymphony.com/concerts/bernstein-korngold-2025
"Concert Hall, Sydney Opera House",Sat 28 June,7:00pm,No,No,Bernstein & Korngold,"Full of gorgeous strings, brilliant brass and the irrepressible energy of mid-century America, this concert brings together three iconic composers – and the world premiere of Fanfare for Solidarity by Australian composer Bree van Reyk – for one rollicking good time. Australian violinist Christian Li became the youngest winner in the history of the Yehudi Menuhin International Competition for Young Violinists at age ten, and the youngest artist ever signed to Decca Classics two years later. Still only 17, he brings his ‘staggering virtuosity’ (BBC Music Magazine) to Korngold’s Violin Concerto, full of stirring melodies that draw on the composer’s scores for the Silver Screen. It’s the perfect companion to Bernstein’s thrilling Symphonic Dances from West Side Story, and the infectious Latin feel of Gershwin’s Cuban Overture. This is music that will leap off the stage and fill your heart.",https://www.sydneysymphony.com/concerts/bernstein-korngold-2025
"Concert Hall, Sydney Opera House",Wed 02 July,8:00pm,No,No,Arabella Steinbacher performs Prokofiev,"From the unaccompanied solo violin that opens Prokofiev’s Second Violin Concerto to the dazzling display of orchestral colour in Ravel’s Daphnis and Chloé, this concert is a celebration of what it means to be alive. The New York Times describes Steinbacher as having ‘balanced lyricism and fire … a finely polished technique and a beautifully varied palette of timbres.’ You’ll feel captivated as she weaves her way from soulful opening to the delicate middle movement and addictive finale. To celebrate Ravel's 150th birthday, we perform his largest work, Daphnis and Chloé – an orchestral masterpiece that draws in all the power of the elements to tell a beautiful love story. When the choir summons the impossibly lush sunrise – complete with twittering birds and golden rays of light – you’ll experience something ancient, a world beyond words. From a solo violin to a dazzling display of orchestral colour – and the world premiere of Australian composer William Gardiner’s arion – this concert is a celebration of what it means to be alive.",https://www.sydneysymphony.com/concerts/arabella-steinbacher-performs-prokofiev
"Concert Hall, Sydney Opera House",Thu 03 July,1:30pm,No,No,Arabella Steinbacher performs Prokofiev,"From the unaccompanied solo violin that opens Prokofiev’s Second Violin Concerto to the dazzling display of orchestral colour in Ravel’s Daphnis and Chloé, this concert is a celebration of what it means to be alive. The New York Times describes Steinbacher as having ‘balanced lyricism and fire … a finely polished technique and a beautifully varied palette of timbres.’ You’ll feel captivated as she weaves her way from soulful opening to the delicate middle movement and addictive finale. To celebrate Ravel's 150th birthday, we perform his largest work, Daphnis and Chloé – an orchestral masterpiece that draws in all the power of the elements to tell a beautiful love story. When the choir summons the impossibly lush sunrise – complete with twittering birds and golden rays of light – you’ll experience something ancient, a world beyond words. From a solo violin to a dazzling display of orchestral colour – and the world premiere of Australian composer William Gardiner’s arion – this concert is a celebration of what it means to be alive.",https://www.sydneysymphony.com/concerts/arabella-steinbacher-performs-prokofiev
"Concert Hall, Sydney Opera House",Fri 04 July,8:00pm,No,No,Arabella Steinbacher performs Prokofiev,"From the unaccompanied solo violin that opens Prokofiev’s Second Violin Concerto to the dazzling display of orchestral colour in Ravel’s Daphnis and Chloé, this concert is a celebration of what it means to be alive. The New York Times describes Steinbacher as having ‘balanced lyricism and fire … a finely polished technique and a beautifully varied palette of timbres.’ You’ll feel captivated as she weaves her way from soulful opening to the delicate middle movement and addictive finale. To celebrate Ravel's 150th birthday, we perform his largest work, Daphnis and Chloé – an orchestral masterpiece that draws in all the power of the elements to tell a beautiful love story. When the choir summons the impossibly lush sunrise – complete with twittering birds and golden rays of light – you’ll experience something ancient, a world beyond words. From a solo violin to a dazzling display of orchestral colour – and the world premiere of Australian composer William Gardiner’s arion – this concert is a celebration of what it means to be alive.",https://www.sydneysymphony.com/concerts/arabella-steinbacher-performs-prokofiev
"Concert Hall, Sydney Opera House",Sat 05 July,8:00pm,No,No,Arabella Steinbacher performs Prokofiev,"From the unaccompanied solo violin that opens Prokofiev’s Second Violin Concerto to the dazzling display of orchestral colour in Ravel’s Daphnis and Chloé, this concert is a celebration of what it means to be alive. The New York Times describes Steinbacher as having ‘balanced lyricism and fire … a finely polished technique and a beautifully varied palette of timbres.’ You’ll feel captivated as she weaves her way from soulful opening to the delicate middle movement and addictive finale. To celebrate Ravel's 150th birthday, we perform his largest work, Daphnis and Chloé – an orchestral masterpiece that draws in all the power of the elements to tell a beautiful love story. When the choir summons the impossibly lush sunrise – complete with twittering birds and golden rays of light – you’ll experience something ancient, a world beyond words. From a solo violin to a dazzling display of orchestral colour – and the world premiere of Australian composer William Gardiner’s arion – this concert is a celebration of what it means to be alive.",https://www.sydneysymphony.com/concerts/arabella-steinbacher-performs-prokofiev
City Recital Hall,Mon 07 July,7:00pm,No,No,Eva Gevorgyan in Recital,"It’s always exciting to catch a star on the rise, and at just 20 years of age Eva Gevorgyan is a phenomenon. In Gevorgyan’s debut Sydney recital, you’ll experience every facet of her talent up close in a showcase of Romantic masterpieces. Beethoven's Sonata No.27 and Brahms' Four Pieces for Piano are introspective gems by two great masters, both requiring virtuosity as well as control so that the poignant emotion of these works never becomes overblown. In the year of Ravel's 150th birthday, La Valse reveals to us a Romantic and expressive streak we don't often hear in his work, its wonderful rhythms suggesting couples twirling on a ballroom floor. Equally evocative is Schumann's Carnaval, 21 short variations that capture the essence of revelers at a festival. All you need to do is sit back and enjoy this utterly delightful performance.",https://www.sydneysymphony.com/concerts/eva-gevorgyan-in-recital
"Concert Hall, Sydney Opera House",Thu 10 July,7:00pm,No,No,Ravel & Falla,"Spanish music is full of life. From Ravel’s heart-pounding conclusion to Bolero to Falla’s rousing The Three-Cornered Hat, this concert will thrill and transport you. These pieces are postcards from Spain. Ravel’s mother was from the Basque region straddling the Spanish-French border, with its proud local culture and language, and Bolero and Alborada del gracioso are full of the passion and unique rhythms of Spanish dance music. Falla’s Nights in the Gardens of Spain draws on the Arabic roots of Spanish music and is richly atmospheric and immersive, referencing gardens from Córdoba to the Alhambra palace in Granada. Eva Gevorgyan, ‘a young and exceptionally talented pianist’ (Interlude), brings life to these vivid musical pictures. If you’re longing for somewhere warm and lively, this concert is your ticket.",https://www.sydneysymphony.com/concerts/ravel-falla-2025
"Concert Hall, Sydney Opera House",Fri 11 July,7:00pm,No,No,Ravel & Falla,"Spanish music is full of life. From Ravel’s heart-pounding conclusion to Bolero to Falla’s rousing The Three-Cornered Hat, this concert will thrill and transport you. These pieces are postcards from Spain. Ravel’s mother was from the Basque region straddling the Spanish-French border, with its proud local culture and language, and Bolero and Alborada del gracioso are full of the passion and unique rhythms of Spanish dance music. Falla’s Nights in the Gardens of Spain draws on the Arabic roots of Spanish music and is richly atmospheric and immersive, referencing gardens from Córdoba to the Alhambra palace in Granada. Eva Gevorgyan, ‘a young and exceptionally talented pianist’ (Interlude), brings life to these vivid musical pictures. If you’re longing for somewhere warm and lively, this concert is your ticket.",https://www.sydneysymphony.com/concerts/ravel-falla-2025
"Concert Hall, Sydney Opera House",Sat 12 July,2:00pm,No,No,Ravel & Falla,"Spanish music is full of life. From Ravel’s heart-pounding conclusion to Bolero to Falla’s rousing The Three-Cornered Hat, this concert will thrill and transport you. These pieces are postcards from Spain. Ravel’s mother was from the Basque region straddling the Spanish-French border, with its proud local culture and language, and Bolero and Alborada del gracioso are full of the passion and unique rhythms of Spanish dance music. Falla’s Nights in the Gardens of Spain draws on the Arabic roots of Spanish music and is richly atmospheric and immersive, referencing gardens from Córdoba to the Alhambra palace in Granada. Eva Gevorgyan, ‘a young and exceptionally talented pianist’ (Interlude), brings life to these vivid musical pictures. If you’re longing for somewhere warm and lively, this concert is your ticket.",https://www.sydneysymphony.com/concerts/ravel-falla-2025
"Concert Hall, Sydney Opera House",Sun 13 July,2:00pm,No,No,Ravel & Falla,"Spanish music is full of life. From Ravel’s heart-pounding conclusion to Bolero to Falla’s rousing The Three-Cornered Hat, this concert will thrill and transport you. These pieces are postcards from Spain. Ravel’s mother was from the Basque region straddling the Spanish-French border, with its proud local culture and language, and Bolero and Alborada del gracioso are full of the passion and unique rhythms of Spanish dance music. Falla’s Nights in the Gardens of Spain draws on the Arabic roots of Spanish music and is richly atmospheric and immersive, referencing gardens from Córdoba to the Alhambra palace in Granada. Eva Gevorgyan, ‘a young and exceptionally talented pianist’ (Interlude), brings life to these vivid musical pictures. If you’re longing for somewhere warm and lively, this concert is your ticket.",https://www.sydneysymphony.com/concerts/ravel-falla-2025
"Utzon Room, Sydney Opera House",Fri 25 July,6:00pm,No,No,Bruch & Gatti,"Chamber music is often intimate and intricate, but it can also be grand and sumptuous. The two pieces in this concert demonstrate the expressive possibilities inherent in larger ensembles. Max Bruch wrote his String Octet in the immediate aftermath of the First World War, but this music really belongs to the world of Schubert, Brahms and Mendelssohn: ravishing and melodic. Bruch’s ensemble of eight instruments here includes a double bass rather than the customary second cello, which gives this work an almost symphonic depth and richness.",https://www.sydneysymphony.com/concerts/bruch-gatti-2025
"Utzon Room, Sydney Opera House",Sat 26 July,6:00pm,No,No,Bruch & Gatti,"Chamber music is often intimate and intricate, but it can also be grand and sumptuous. The two pieces in this concert demonstrate the expressive possibilities inherent in larger ensembles. Max Bruch wrote his String Octet in the immediate aftermath of the First World War, but this music really belongs to the world of Schubert, Brahms and Mendelssohn: ravishing and melodic. Bruch’s ensemble of eight instruments here includes a double bass rather than the customary second cello, which gives this work an almost symphonic depth and richness.",https://www.sydneysymphony.com/concerts/bruch-gatti-2025
"Concert Hall, Sydney Opera House",Wed 30 July,8:00pm,No,No,Javier Perianes performs Saint-Saëns,"Prepare for a fascinating voyage through exotic landscapes to the great expanses of the human heart, with music by Saint-Saëns, Shostakovich and Rossini. With its evocation of frogs and crickets croaking by the Nile and drawing upon the sounds of Nubian folk song, Saint-Saëns conjures a vibrant and romantic memory of Egypt. Acclaimed pianist Perianes brings each scene to life in dazzling colour. The William Tell Overture is one of the most thrilling ever written. As this famous piece gallops to its conclusion, you’ll understand why Rossini is considered a master of getting an audience excited. Shostakovich lived a tumultuous life, and on the surface his Fifteenth Symphony seems mired in introspection. But his humour always shines through, from the glockenspiel that opens this symphony to his mischievous reference to Rossini’s Overture. In a concert that swings between darkness and light, Shostakovich captures everything it is to be human.",https://www.sydneysymphony.com/concerts/javier-perianes-performs-saint-saens
"Concert Hall, Sydney Opera House",Thu 31 July,1:30pm,No,No,Javier Perianes performs Saint-Saëns,"Prepare for a fascinating voyage through exotic landscapes to the great expanses of the human heart, with music by Saint-Saëns, Shostakovich and Rossini. With its evocation of frogs and crickets croaking by the Nile and drawing upon the sounds of Nubian folk song, Saint-Saëns conjures a vibrant and romantic memory of Egypt. Acclaimed pianist Perianes brings each scene to life in dazzling colour. The William Tell Overture is one of the most thrilling ever written. As this famous piece gallops to its conclusion, you’ll understand why Rossini is considered a master of getting an audience excited. Shostakovich lived a tumultuous life, and on the surface his Fifteenth Symphony seems mired in introspection. But his humour always shines through, from the glockenspiel that opens this symphony to his mischievous reference to Rossini’s Overture. In a concert that swings between darkness and light, Shostakovich captures everything it is to be human.",https://www.sydneysymphony.com/concerts/javier-perianes-performs-saint-saens
"Concert Hall, Sydney Opera House",Fri 01 August,8:00pm,No,No,Javier Perianes performs Saint-Saëns,"Prepare for a fascinating voyage through exotic landscapes to the great expanses of the human heart, with music by Saint-Saëns, Shostakovich and Rossini. With its evocation of frogs and crickets croaking by the Nile and drawing upon the sounds of Nubian folk song, Saint-Saëns conjures a vibrant and romantic memory of Egypt. Acclaimed pianist Perianes brings each scene to life in dazzling colour. The William Tell Overture is one of the most thrilling ever written. As this famous piece gallops to its conclusion, you’ll understand why Rossini is considered a master of getting an audience excited. Shostakovich lived a tumultuous life, and on the surface his Fifteenth Symphony seems mired in introspection. But his humour always shines through, from the glockenspiel that opens this symphony to his mischievous reference to Rossini’s Overture. In a concert that swings between darkness and light, Shostakovich captures everything it is to be human.",https://www.sydneysymphony.com/concerts/javier-perianes-performs-saint-saens
"Concert Hall, Sydney Opera House",Sat 02 August,8:00pm,No,No,Javier Perianes performs Saint-Saëns,"Prepare for a fascinating voyage through exotic landscapes to the great expanses of the human heart, with music by Saint-Saëns, Shostakovich and Rossini. With its evocation of frogs and crickets croaking by the Nile and drawing upon the sounds of Nubian folk song, Saint-Saëns conjures a vibrant and romantic memory of Egypt. Acclaimed pianist Perianes brings each scene to life in dazzling colour. The William Tell Overture is one of the most thrilling ever written. As this famous piece gallops to its conclusion, you’ll understand why Rossini is considered a master of getting an audience excited. Shostakovich lived a tumultuous life, and on the surface his Fifteenth Symphony seems mired in introspection. But his humour always shines through, from the glockenspiel that opens this symphony to his mischievous reference to Rossini’s Overture. In a concert that swings between darkness and light, Shostakovich captures everything it is to be human.",https://www.sydneysymphony.com/concerts/javier-perianes-performs-saint-saens
