venue,date,time,interested,sold_out,title,desc,url
"Utzon Room, Sydney Opera House",Sat 01 July,6:00pm,No,No,Britten & Prokofiev,"In his Phantasy Quartet, Britten presents a leisurely pastoral existence, which gives way to the grittiness of an industrialised world. First performed in 1933, the work still possesses a freshness and a contemporary sensibility that’s exciting to experience, as Britten experiments with rhythm and the range of possibilities offered by the instruments.",https://www.sydneysymphony.com/concerts/britten-prokofiev
"Concert Hall, Sydney Opera House",Fri 07 July,7:00pm,No,No,Simone Young conducts Tchaikovsky’s Ballet Music,"Tchaikovsky’s music for ballet is every bit as enchanting as the fairy tales he brings to life. Swan Lake, Sleeping Beauty and The Nutcracker are three of the most popular ballets ever written, but it’s rare to experience them in the Concert Hall – with the music taking centre stage. It’s what makes this program so special. Dazzling storytelling, able to take full flight.",https://www.sydneysymphony.com/concerts/simone-young-conducts-tchaikovskys-ballet-music
"Concert Hall, Sydney Opera House",Sat 08 July,7:00pm,No,No,Simone Young conducts Tchaikovsky’s Ballet Music,"Tchaikovsky’s music for ballet is every bit as enchanting as the fairy tales he brings to life. Swan Lake, Sleeping Beauty and The Nutcracker are three of the most popular ballets ever written, but it’s rare to experience them in the Concert Hall – with the music taking centre stage. It’s what makes this program so special. Dazzling storytelling, able to take full flight.",https://www.sydneysymphony.com/concerts/simone-young-conducts-tchaikovskys-ballet-music
"Concert Hall, Sydney Opera House",Sun 09 July,2:00pm,No,No,Simone Young conducts Tchaikovsky’s Ballet Music,"Tchaikovsky’s music for ballet is every bit as enchanting as the fairy tales he brings to life. Swan Lake, Sleeping Beauty and The Nutcracker are three of the most popular ballets ever written, but it’s rare to experience them in the Concert Hall – with the music taking centre stage. It’s what makes this program so special. Dazzling storytelling, able to take full flight.",https://www.sydneysymphony.com/concerts/simone-young-conducts-tchaikovskys-ballet-music
"Concert Hall, Sydney Opera House",Wed 12 July,8:00pm,No,No,Ray Chen performs Tchaikovsky,"One of the world’s most in-demand violinists performs one of Tchaikovsky’s most loved works. In Ray Chen’s skilful hands, Tchaikovsky’s Violin Concerto is a pure, Romantic experience – ravishing and electrifying.",https://www.sydneysymphony.com/concerts/ray-chen-performs-tchaikovsky
"Concert Hall, Sydney Opera House",Thu 13 July,1:30pm,No,No,Ray Chen performs Tchaikovsky,"One of the world’s most in-demand violinists performs one of Tchaikovsky’s most loved works. In Ray Chen’s skilful hands, Tchaikovsky’s Violin Concerto is a pure, Romantic experience – ravishing and electrifying.",https://www.sydneysymphony.com/concerts/ray-chen-performs-tchaikovsky
"Concert Hall, Sydney Opera House",Fri 14 July,8:00pm,No,No,Ray Chen performs Tchaikovsky,"One of the world’s most in-demand violinists performs one of Tchaikovsky’s most loved works. In Ray Chen’s skilful hands, Tchaikovsky’s Violin Concerto is a pure, Romantic experience – ravishing and electrifying.",https://www.sydneysymphony.com/concerts/ray-chen-performs-tchaikovsky
"Concert Hall, Sydney Opera House",Sat 15 July,8:00pm,No,No,Ray Chen performs Tchaikovsky,"One of the world’s most in-demand violinists performs one of Tchaikovsky’s most loved works. In Ray Chen’s skilful hands, Tchaikovsky’s Violin Concerto is a pure, Romantic experience – ravishing and electrifying.",https://www.sydneysymphony.com/concerts/ray-chen-performs-tchaikovsky
"Utzon Room, Sydney Opera House",Fri 21 July,6:00pm,No,No,Beethoven & Mozart,"Enjoy the unmistakable glow of the Sydney Symphony wind section in an engaging program featuring works by Beethoven and Mozart. Performing in the cosy surrounds of the Utzon Room, it’s an opportunity to be close to our talented musicians.",https://www.sydneysymphony.com/concerts/beethoven-mozart-2023
"Utzon Room, Sydney Opera House",Sat 22 July,6:00pm,No,No,Beethoven & Mozart,"Enjoy the unmistakable glow of the Sydney Symphony wind section in an engaging program featuring works by Beethoven and Mozart. Performing in the cosy surrounds of the Utzon Room, it’s an opportunity to be close to our talented musicians.",https://www.sydneysymphony.com/concerts/beethoven-mozart-2023
"Concert Hall, Sydney Opera House",Tue 25 July,7:00pm,No,No,Play with Ray,"Ever dreamed of performing on the stage of the Sydney Opera House Concert Hall? Presented by the Sydney Symphony and Ray Chen, Play with Ray will make that dream a reality for three lucky violinists. Talented violinists of all ages are invited to apply to perform in concert with Ray Chen and the Sydney Symphony as part of an international skill-based competition.",https://www.sydneysymphony.com/concerts/play-with-ray
City Recital Hall,Mon 31 July,7:00pm,No,No,Javier Perianes in Recital,"Spanish pianist Javier Perianes is blazing a trail around the world, performing with renowned orchestras and capturing hearts along the way. As a testament to his beautiful playing style and extraordinary ability, he was named Artist of the Year at the International Classical Music Awards in 2019.",https://www.sydneysymphony.com/concerts/javier-perianes-in-recital-2023
"Concert Hall, Sydney Opera House",Wed 02 August,8:00pm,No,No,Simone Young conducts Beethoven’s Pastoral Symphony,"Beethoven’s Pastoral Symphony is an idyllic centrepiece for this program inspired by the beauty of the natural world. Beethoven was continually lured away from Vienna by the beauty of the countryside, where he would work and walk for miles. The landscape radiates through the work, from brilliant sunshine to dark and sudden storms.",https://www.sydneysymphony.com/concerts/simone-young-conducts-beethoven-pastoral-symphony
"Concert Hall, Sydney Opera House",Thu 03 August,1:30pm,No,No,Simone Young conducts Beethoven’s Pastoral Symphony,"Beethoven’s Pastoral Symphony is an idyllic centrepiece for this program inspired by the beauty of the natural world. Beethoven was continually lured away from Vienna by the beauty of the countryside, where he would work and walk for miles. The landscape radiates through the work, from brilliant sunshine to dark and sudden storms.",https://www.sydneysymphony.com/concerts/simone-young-conducts-beethoven-pastoral-symphony
"Concert Hall, Sydney Opera House",Fri 04 August,8:00pm,No,No,Simone Young conducts Beethoven’s Pastoral Symphony,"Beethoven’s Pastoral Symphony is an idyllic centrepiece for this program inspired by the beauty of the natural world. Beethoven was continually lured away from Vienna by the beauty of the countryside, where he would work and walk for miles. The landscape radiates through the work, from brilliant sunshine to dark and sudden storms.",https://www.sydneysymphony.com/concerts/simone-young-conducts-beethoven-pastoral-symphony
"Concert Hall, Sydney Opera House",Sat 05 August,8:00pm,No,No,Simone Young conducts Beethoven’s Pastoral Symphony,"Beethoven’s Pastoral Symphony is an idyllic centrepiece for this program inspired by the beauty of the natural world. Beethoven was continually lured away from Vienna by the beauty of the countryside, where he would work and walk for miles. The landscape radiates through the work, from brilliant sunshine to dark and sudden storms.",https://www.sydneysymphony.com/concerts/simone-young-conducts-beethoven-pastoral-symphony
"Concert Hall, Sydney Opera House",Fri 11 August,8:00pm,No,No,Diana Doherty performs Ross Edwards,"Ross Edwards is one of our nation’s most prominent composers. His writing has drawn inspiration from Australia’s natural life and landscape to present a unique vision of place. In this special event celebrating Ross Edwards’ 80th birthday, Chief Conductor Simone Young presents a performance in light, sound and movement at the superb Concert Hall.",https://www.sydneysymphony.com/concerts/diana-doherty-performs-ross-edwards
"Concert Hall, Sydney Opera House",Sat 12 August,8:00pm,No,No,Diana Doherty performs Ross Edwards,"Ross Edwards is one of our nation’s most prominent composers. His writing has drawn inspiration from Australia’s natural life and landscape to present a unique vision of place. In this special event celebrating Ross Edwards’ 80th birthday, Chief Conductor Simone Young presents a performance in light, sound and movement at the superb Concert Hall.",https://www.sydneysymphony.com/concerts/diana-doherty-performs-ross-edwards
"Concert Hall, Sydney Opera House",Fri 18 August,7:00pm,No,No,Dvořák's Symphony No.7,"Propelled by a relentless energy, Dvořák’s Symphony No.7 is a Romantic masterpiece that many consider his greatest work. Lush and rich, and decidedly moody in nature, Dvořák creates an exciting world of sound coloured by his Czech heritage and deep admiration for Brahms and Beethoven.",https://www.sydneysymphony.com/concerts/dvoraks-symphony-no-7
"Concert Hall, Sydney Opera House",Sat 19 August,7:00pm,No,No,Dvořák's Symphony No.7,"Propelled by a relentless energy, Dvořák’s Symphony No.7 is a Romantic masterpiece that many consider his greatest work. Lush and rich, and decidedly moody in nature, Dvořák creates an exciting world of sound coloured by his Czech heritage and deep admiration for Brahms and Beethoven.",https://www.sydneysymphony.com/concerts/dvoraks-symphony-no-7
"Concert Hall, Sydney Opera House",Sun 20 August,2:00pm,No,No,Dvořák's Symphony No.7,"Propelled by a relentless energy, Dvořák’s Symphony No.7 is a Romantic masterpiece that many consider his greatest work. Lush and rich, and decidedly moody in nature, Dvořák creates an exciting world of sound coloured by his Czech heritage and deep admiration for Brahms and Beethoven.",https://www.sydneysymphony.com/concerts/dvoraks-symphony-no-7
City Recital Hall,Thu 24 August,7:00pm,No,No,Andrew Haveron directs Britten’s Serenade,"One of the most influential British composers of last century, Britten’s music is lyrical, heartfelt and highly charged. His is an original voice with unmistakable authenticity. In the beautifully intimate setting of the City Recital Hall, Sydney Symphony Concertmaster Andrew Haveron directs this performance featuring Berlin Philharmonic Principal Horn Stefan Dohr. Sydney-born and internationally-renowned tenor Andrew Goodwin is the perfect partner for Britten’s Serenade, and its poetry set to music.",https://www.sydneysymphony.com/concerts/andrew-haveron-directs-brittens-serenade
"Concert Hall, Sydney Opera House",Thu 31 August,8:00pm,No,No,Jazz at Lincoln Center and the Sydney Symphony Orchestra,"The genius of Wynton Marsalis brings together two orchestras and a choir to create the kaleidoscopic jazz symphony, All Rise. With the talented musicians of Jazz at Lincoln Center Orchestra, Sydney Symphony Orchestra and Sydney Philharmonia Choirs, the number of musicians on stage will be a visual spectacle – but wait until you hear them.",https://www.sydneysymphony.com/concerts/jazz-lincoln-centre-sydney-symphony-orchestra
"Concert Hall, Sydney Opera House",Fri 01 September,8:00pm,No,No,Jazz at Lincoln Center and the Sydney Symphony Orchestra,"The genius of Wynton Marsalis brings together two orchestras and a choir to create the kaleidoscopic jazz symphony, All Rise. With the talented musicians of Jazz at Lincoln Center Orchestra, Sydney Symphony Orchestra and Sydney Philharmonia Choirs, the number of musicians on stage will be a visual spectacle – but wait until you hear them.",https://www.sydneysymphony.com/concerts/jazz-lincoln-centre-sydney-symphony-orchestra
"Concert Hall, Sydney Opera House",Sat 02 September,8:00pm,No,No,Jazz at Lincoln Center Orchestra,"Is there a greater jazz band on the planet than the Jazz at Lincoln Center Orchestra? This exhilarating ensemble has been making audiences feel good since 1988, performing music from the greatest composers and performers of the genre, including Duke Ellington and Count Basie. Every Jazz at Lincoln Center performance is an incredible event full of energy and bristling with life – the music woven deep in the fabric of this phenomenal ensemble.",https://www.sydneysymphony.com/concerts/jazz-at-lincoln-centre
"Concert Hall, Sydney Opera House",Sun 03 September,6:30pm,No,No,Jazz at Lincoln Center Orchestra,"Is there a greater jazz band on the planet than the Jazz at Lincoln Center Orchestra? This exhilarating ensemble has been making audiences feel good since 1988, performing music from the greatest composers and performers of the genre, including Duke Ellington and Count Basie. Every Jazz at Lincoln Center performance is an incredible event full of energy and bristling with life – the music woven deep in the fabric of this phenomenal ensemble.",https://www.sydneysymphony.com/concerts/jazz-at-lincoln-centre
"Concert Hall, Sydney Opera House",Wed 06 September,8:00pm,No,No,Nicola Benedetti performs Marsalis,"In a Sydney first, Grammy Award-winning violinist Nicola Benedetti brings her brilliant technique and grace to the music of Wynton Marsalis, one of America’s most captivating composers. A jazz legend, Marsalis has created a violin concerto that brings together the genius of performer and composer. Jazz, blues and fiddle music – feel the fresh, foot-stomping spirit of America come alive at the Sydney Opera House.",https://www.sydneysymphony.com/concerts/nicola-benedetti-performs-marsalis
"Concert Hall, Sydney Opera House",Thu 07 September,1:30pm,No,No,Nicola Benedetti performs Marsalis,"In a Sydney first, Grammy Award-winning violinist Nicola Benedetti brings her brilliant technique and grace to the music of Wynton Marsalis, one of America’s most captivating composers. A jazz legend, Marsalis has created a violin concerto that brings together the genius of performer and composer. Jazz, blues and fiddle music – feel the fresh, foot-stomping spirit of America come alive at the Sydney Opera House.",https://www.sydneysymphony.com/concerts/nicola-benedetti-performs-marsalis
"Concert Hall, Sydney Opera House",Fri 08 September,8:00pm,No,No,Nicola Benedetti performs Marsalis,"In a Sydney first, Grammy Award-winning violinist Nicola Benedetti brings her brilliant technique and grace to the music of Wynton Marsalis, one of America’s most captivating composers. A jazz legend, Marsalis has created a violin concerto that brings together the genius of performer and composer. Jazz, blues and fiddle music – feel the fresh, foot-stomping spirit of America come alive at the Sydney Opera House.",https://www.sydneysymphony.com/concerts/nicola-benedetti-performs-marsalis
"Concert Hall, Sydney Opera House",Sat 09 September,8:00pm,No,No,Nicola Benedetti performs Marsalis,"In a Sydney first, Grammy Award-winning violinist Nicola Benedetti brings her brilliant technique and grace to the music of Wynton Marsalis, one of America’s most captivating composers. A jazz legend, Marsalis has created a violin concerto that brings together the genius of performer and composer. Jazz, blues and fiddle music – feel the fresh, foot-stomping spirit of America come alive at the Sydney Opera House.",https://www.sydneysymphony.com/concerts/nicola-benedetti-performs-marsalis
"Concert Hall, Sydney Opera House",Fri 15 September,11:00am,No,No,Beethoven 7 & Bruch's Violin Concerto,"Beethoven, Bruch and the Sydney Opera House – it's a combination that will re-energise the weariest soul. This performance, conducted by Mark Wigglesworth, has two masterpieces to rediscover.",https://www.sydneysymphony.com/concerts/beethoven-7-bruchs-violin-concerto
"Utzon Room, Sydney Opera House",Fri 15 September,6:00pm,No,No,Schubert’s Octet,"A mighty work for a chamber ensemble, Schubert wrote his Octet when he was taking a break from writing songs and symphonies to explore this intimate form. True to his talent for creating great melodies, the Octet encompasses a variety of moods across six glowing movements. It radiates warmth, from jaunty dance tunes to heartfelt, lyrical moments.",https://www.sydneysymphony.com/concerts/schubert-octet
"Concert Hall, Sydney Opera House",Sat 16 September,2:00pm,No,No,Beethoven 7 & Bruch's Violin Concerto,"Beethoven, Bruch and the Sydney Opera House – it's a combination that will re-energise the weariest soul. This performance, conducted by Mark Wigglesworth, has two masterpieces to rediscover.",https://www.sydneysymphony.com/concerts/beethoven-7-bruchs-violin-concerto
"Utzon Room, Sydney Opera House",Sat 16 September,6:00pm,No,No,Schubert’s Octet,"A mighty work for a chamber ensemble, Schubert wrote his Octet when he was taking a break from writing songs and symphonies to explore this intimate form. True to his talent for creating great melodies, the Octet encompasses a variety of moods across six glowing movements. It radiates warmth, from jaunty dance tunes to heartfelt, lyrical moments.",https://www.sydneysymphony.com/concerts/schubert-octet
City Recital Hall,Mon 16 October,7:00pm,No,No,Lilya Zilberstein in Recital,"This program is a treat for piano lovers. With music from Schubert’s melodies to Rachmaninov’s expressive preludes, Russian-born German pianist Lilya Zilberstein will demonstrate her absolute mastery of the piano.",https://www.sydneysymphony.com/concerts/lilya-zilberstein-in-recital
City Recital Hall,Thu 19 October,7:00pm,No,No,Daniel de Borah performs Mozart,"Mozart’s Piano Concerto No.17 bears all the hallmarks of his genius – beautiful melodies, a precise balance of joy and poignancy, and his trademark irrepressible energy. It’s the perfect work for acclaimed Australian pianist Daniel de Borah, demonstrating his interpretative skills within a program that pays homage to Mozart.",https://www.sydneysymphony.com/concerts/daniel-de-borah-performs-mozart
"Concert Hall, Sydney Opera House",Thu 26 October,7:00pm,No,No,Li-Wei Qin performs Haydn's Cello Concerto No.1,"An inspiring and radiant favourite, Haydn’s First Cello Concerto is the perfect work to showcase the dynamic talents of Australian cellist Li-Wei Qin. A lively and elaborate conversation between orchestra and soloist, the concerto’s opening movement is spirited and rapid, followed by moments of languid, divine beauty, leading to the final movement’s exuberance – all elevated by Li-Wei’s masterful dexterity.",https://www.sydneysymphony.com/concerts/li-wei-qin-performs-haydn
"Concert Hall, Sydney Opera House",Fri 27 October,11:00am,No,No,Mozart & Haydn,"If Haydn is the father of the symphony, Mozart took the form to new and unimagined heights. In this program, the connection between the composers emerges as a scintillating conversation led by Donald Runnicles, our Principal Guest Conductor.",https://www.sydneysymphony.com/concerts/mozart-haydn
"Concert Hall, Sydney Opera House",Sat 28 October,2:00pm,No,No,Li-Wei Qin performs Haydn's Cello Concerto No.1,"An inspiring and radiant favourite, Haydn’s First Cello Concerto is the perfect work to showcase the dynamic talents of Australian cellist Li-Wei Qin. A lively and elaborate conversation between orchestra and soloist, the concerto’s opening movement is spirited and rapid, followed by moments of languid, divine beauty, leading to the final movement’s exuberance – all elevated by Li-Wei’s masterful dexterity.",https://www.sydneysymphony.com/concerts/li-wei-qin-performs-haydn
"Concert Hall, Sydney Opera House",Wed 01 November,8:00pm,No,No,Khatia Buniatishvili performs Tchaikovsky,"With its exquisite melodies, sweeping drama, delicate introspection and powerful displays of emotion, Tchaikovsky’s Piano Concerto No.1 embodies the passions of the soul. Performed by the sensational Khatia Buniatishvili, Tchaikovsky’s work is a brilliant showpiece for a pianist described by Gramophone Magazine as having “fantastic fingers... and phenomenal gifts”.",https://www.sydneysymphony.com/concerts/khatia-buniatishvili-performs-tchaikovsky
"Concert Hall, Sydney Opera House",Thu 02 November,1:30pm,No,No,Khatia Buniatishvili performs Tchaikovsky,"With its exquisite melodies, sweeping drama, delicate introspection and powerful displays of emotion, Tchaikovsky’s Piano Concerto No.1 embodies the passions of the soul. Performed by the sensational Khatia Buniatishvili, Tchaikovsky’s work is a brilliant showpiece for a pianist described by Gramophone Magazine as having “fantastic fingers... and phenomenal gifts”.",https://www.sydneysymphony.com/concerts/khatia-buniatishvili-performs-tchaikovsky
"Concert Hall, Sydney Opera House",Fri 03 November,8:00pm,No,No,Khatia Buniatishvili performs Tchaikovsky,"With its exquisite melodies, sweeping drama, delicate introspection and powerful displays of emotion, Tchaikovsky’s Piano Concerto No.1 embodies the passions of the soul. Performed by the sensational Khatia Buniatishvili, Tchaikovsky’s work is a brilliant showpiece for a pianist described by Gramophone Magazine as having “fantastic fingers... and phenomenal gifts”.",https://www.sydneysymphony.com/concerts/khatia-buniatishvili-performs-tchaikovsky
"Concert Hall, Sydney Opera House",Sat 04 November,8:00pm,No,No,Khatia Buniatishvili performs Tchaikovsky,"With its exquisite melodies, sweeping drama, delicate introspection and powerful displays of emotion, Tchaikovsky’s Piano Concerto No.1 embodies the passions of the soul. Performed by the sensational Khatia Buniatishvili, Tchaikovsky’s work is a brilliant showpiece for a pianist described by Gramophone Magazine as having “fantastic fingers... and phenomenal gifts”.",https://www.sydneysymphony.com/concerts/khatia-buniatishvili-performs-tchaikovsky
"Concert Hall, Sydney Opera House",Thu 09 November,8:00pm,No,No,Anne Sophie Mutter & the Music of John Williams,"Experience all the drama of favourite Hollywood films as violin sensation Anne-Sophie Mutter performs works by the legendary John Williams, composer of scores for Harry Potter, Jurassic Park, Star Wars and many other cinematic classics. Anne-Sophie Mutter’s sensational performances with the Berlin Philharmonic as a thirteen year old caught the attention of John Williams. Over the subsequent decades, they have been close musical collaborators, and Williams’ Violin Concerto No.2, premiered in 2021, was written specifically for Mutter. Williams himself conducted the world premiere at Tanglewood. More experimental than a film score, but just as cinematic, the concerto opens the way for an exhilarating display of Mutter’s virtuosity.",https://www.sydneysymphony.com/concerts/anne-sophie-mutter-music-of-john-williams
"Concert Hall, Sydney Opera House",Fri 10 November,8:00pm,No,No,Anne Sophie Mutter & the Music of John Williams,"Experience all the drama of favourite Hollywood films as violin sensation Anne-Sophie Mutter performs works by the legendary John Williams, composer of scores for Harry Potter, Jurassic Park, Star Wars and many other cinematic classics. Anne-Sophie Mutter’s sensational performances with the Berlin Philharmonic as a thirteen year old caught the attention of John Williams. Over the subsequent decades, they have been close musical collaborators, and Williams’ Violin Concerto No.2, premiered in 2021, was written specifically for Mutter. Williams himself conducted the world premiere at Tanglewood. More experimental than a film score, but just as cinematic, the concerto opens the way for an exhilarating display of Mutter’s virtuosity.",https://www.sydneysymphony.com/concerts/anne-sophie-mutter-music-of-john-williams
"Concert Hall, Sydney Opera House",Sat 11 November,8:00pm,No,No,Anne Sophie Mutter & the Music of John Williams,"Experience all the drama of favourite Hollywood films as violin sensation Anne-Sophie Mutter performs works by the legendary John Williams, composer of scores for Harry Potter, Jurassic Park, Star Wars and many other cinematic classics. Anne-Sophie Mutter’s sensational performances with the Berlin Philharmonic as a thirteen year old caught the attention of John Williams. Over the subsequent decades, they have been close musical collaborators, and Williams’ Violin Concerto No.2, premiered in 2021, was written specifically for Mutter. Williams himself conducted the world premiere at Tanglewood. More experimental than a film score, but just as cinematic, the concerto opens the way for an exhilarating display of Mutter’s virtuosity.",https://www.sydneysymphony.com/concerts/anne-sophie-mutter-music-of-john-williams
"Concert Hall, Sydney Opera House",Thu 16 November,7:00pm,No,No,Simone Young conducts Das Rheingold,"A groundbreaking music drama that took Wagner twenty-six years to complete, the Ring Cycle is an epic through and through. Das Rheingold, the first in the four-opera cycle, sets the tone for the story – a cosmic struggle between Norse gods, heroes and mythical creatures over a cursed ring that bestows world domination. These performances mark the start of a landmark multi-year project presenting the complete Ring Cycle in concert, led by Chief Conductor Simone Young, internationally acclaimed for her mastery of Wagner’s music. This is a rare chance to hear Wagner’s masterpiece piece in Sydney, and will be its first performances here in more than twenty years.",https://www.sydneysymphony.com/concerts/simone-young-conducts-das-rheingold
"Concert Hall, Sydney Opera House",Sat 18 November,7:00pm,No,No,Simone Young conducts Das Rheingold,"A groundbreaking music drama that took Wagner twenty-six years to complete, the Ring Cycle is an epic through and through. Das Rheingold, the first in the four-opera cycle, sets the tone for the story – a cosmic struggle between Norse gods, heroes and mythical creatures over a cursed ring that bestows world domination. These performances mark the start of a landmark multi-year project presenting the complete Ring Cycle in concert, led by Chief Conductor Simone Young, internationally acclaimed for her mastery of Wagner’s music. This is a rare chance to hear Wagner’s masterpiece piece in Sydney, and will be its first performances here in more than twenty years.",https://www.sydneysymphony.com/concerts/simone-young-conducts-das-rheingold
